kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Bima,Kec. Ambalawi,SLB BUKIT BINTANG,9,3,1,2,0,0,0,0,1,0,3,4,2,0,0,1,0,0,0,0,0,1,2,3,1,2,4,1,4,5,0,1,0,0,0,1,1,2,0,0,7,7,2,29,12,17,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Bima,Kec. Belo,SLB NEGERI 1 BIMA,39,29,1,2,2,0,0,6,6,3,18,34,7,9,1,3,4,1,5,2,0,1,2,1,4,0,2,4,11,10,4,2,5,5,11,5,3,3,0,0,17,52,16,89,52,37,16,16,1,1,0,0,0,0,1,1,1,1,1,1,1,1,11,11,0,0,0,0,0,0,1,1,0,0,0,0,12,12,,,,,,,,,,,,,,,,,,
Kab. Bima,Kec. Bolo,SLB BAITURRAHMAN,20,10,2,2,1,0,2,2,1,2,3,14,3,2,2,4,2,1,5,6,2,3,2,3,9,6,4,2,1,0,11,1,7,3,8,6,0,0,0,0,39,17,5,88,53,35,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
Kab. Bima,Kec. Donggo,SLB WIHDATUL UMMAH DONGGO,12,6,0,2,2,0,0,3,4,2,4,1,2,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,4,3,2,1,3,1,0,4,2,0,0,37,5,2,28,12,16,6,6,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Bima,Kec. Lambu,SLB AL HIKMAH,12,6,3,1,0,0,4,2,1,2,1,8,1,1,1,0,0,1,1,0,2,0,1,1,2,0,4,2,3,1,4,1,3,4,1,4,0,4,0,0,26,9,2,40,22,18,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Bima,Kec. Langgudu,SLB AL IHSAN,12,6,0,1,0,0,1,2,8,0,3,9,1,1,1,4,1,0,2,0,1,5,2,4,3,2,4,1,1,3,4,2,1,7,6,3,5,2,0,0,36,12,2,64,31,33,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bima,Kec. Mada pangga,SLB AL-KAUSAR,6,0,1,1,1,0,1,1,0,0,1,1,0,2,0,0,1,2,0,0,0,0,6,3,1,1,2,2,0,0,8,8,0,0,0,0,4,2,0,0,82,2,2,40,22,18,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bima,Kec. Mada pangga,SLB ISLAM KASMAN,8,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,2,0,5,2,0,4,1,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,22,11,11,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bima,Kec. Palibelo,SLB AL-MUKMIN,8,5,2,1,1,0,1,1,2,0,4,8,1,1,0,1,1,3,0,0,2,0,2,0,3,3,0,0,1,2,5,2,0,0,0,0,3,0,0,0,41,12,2,28,17,11,9,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Bima,Kec. Sape,SLB AISYAH SAPE,11,11,2,0,0,0,2,2,4,0,4,10,2,0,2,1,2,0,4,2,4,1,3,1,7,5,3,0,3,1,5,5,1,1,0,0,1,0,0,0,23,14,2,52,35,17,4,4,1,1,0,0,1,1,1,1,1,1,1,1,1,1,4,4,0,0,2,2,0,0,1,1,0,0,0,0,10,10,,,,,,,,,,,,,,,,,,
