kabupaten/kota,kecamatan,sekolah,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Bintan,Kec. Bintan Timur,SLB KARYA MANDIRI KIJANG,12,6,1,0,0,0,0,0,0,0,0,4,1,1,1,1,1,2,2,1,0,0,0,2,3,0,0,2,0,0,2,1,3,0,0,0,0,0,0,0,6,4,2,22,13,9,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Bintan,Kec. Bintan Timur,SLB NEGERI KIJANG,15,6,1,0,1,0,0,0,2,0,2,4,1,2,4,1,2,1,1,3,2,3,1,1,3,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,14,6,3,28,17,11,12,12,1,1,0,0,0,0,1,1,2,2,0,0,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,11,11,,,,,,,,,,,,,,,,,,
Kab. Bintan,Kec. Bintan Utara,SKH CITRA NUGRAHA,6,3,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,11,2,4,9,7,2,3,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
Kab. Bintan,Kec. Bintan Utara,SLB NEGERI BINTAN,38,18,2,2,2,0,0,0,4,0,2,14,1,3,8,2,0,1,5,3,4,4,6,2,3,4,5,1,8,3,5,1,5,4,0,4,2,0,0,0,29,16,4,88,56,32,13,13,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,2,2,0,0,0,0,10,10,,,,,,,,,,,,,,,,,,
Kab. Karimun,Kec. Belat,SLB AMANAH BUNDA,10,3,2,3,1,0,3,1,4,0,1,2,0,2,1,0,0,1,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,8,3,2,11,8,3,9,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Karimun,Kec. Karimun,SLB NEGERI KARIMUN,38,24,1,0,1,0,0,22,2,3,5,20,4,3,9,5,4,12,6,3,8,3,9,7,11,4,6,9,11,4,5,7,7,4,5,1,11,4,0,0,27,25,7,164,98,66,18,18,1,1,1,1,0,0,1,1,1,1,0,0,1,1,10,10,2,2,0,0,0,0,1,1,2,2,0,0,17,17,,,,,,,,,,,,,,,,,,
Kab. Karimun,Kec. Karimun,SLB SEHATI KARIMUN,13,11,0,0,0,0,0,0,0,0,0,10,3,1,0,0,2,0,1,0,1,0,2,0,4,0,2,1,6,0,2,1,3,1,2,1,4,1,0,0,6,10,4,38,33,5,8,8,1,1,0,0,0,0,1,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
Kab. Karimun,Kec. Karimun,SLB YPBB KARIMUN,15,12,0,0,0,0,0,1,0,0,3,10,5,5,12,5,6,4,15,4,6,5,2,6,3,2,7,5,3,2,3,7,1,5,2,6,3,4,0,0,17,13,10,119,64,55,8,8,1,1,0,0,0,0,1,1,1,1,1,1,1,1,3,3,1,1,0,0,0,0,1,1,1,1,0,0,3,3,,,,,,,,,,,,,,,,,,
Kab. Karimun,Kec. Kundur,SLB NEGERI KUNDUR,20,9,0,0,1,0,0,1,2,2,3,10,3,4,3,0,2,2,6,4,2,0,5,1,4,1,3,0,3,2,0,2,4,1,2,7,6,0,0,0,33,13,7,60,40,20,4,4,1,1,0,0,0,0,1,1,1,1,0,0,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,,,,,,,,,,,,,,,,,,
Kab. Kepulauan Anambas,Kec. Siantan Selatan,SLB NEGERI ANAMBAS,7,6,1,1,1,0,1,0,2,0,1,5,3,3,2,1,2,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,14,6,6,14,8,6,6,6,1,1,0,0,0,0,1,1,1,1,1,1,1,1,9,9,2,2,0,0,0,0,1,1,2,2,1,1,1,1,,,,,,,,,,,,,,,,,,
